Preco,Quartos,Suítes,Área Útil (m2),Vagas,Education,Entertainment,Financial,Healthcare,Sustenance,Transportation,Others
460410,3,1,79,1,0.7639968064023979,1.376999437371165,0.7057407044054521,3.0634632488352938,4.389783511742555,35.73495237623583,0
890000,3,3,142,2,0,0,0,0,0,0,0
480000,3,1,147,2,3.3561960624685065,0.779715115359178,1.852061940869359,4.750089496191493,5.415105042353604,28.81937207154198,1.730606983838426
650000,3,1,165,3,0.43668902903006585,0,3.6801159969941573,3.0558632310951985,1.962981495488209,30.01979845464794,0.842788918456409
1150000,3,2,128,2,0,0,0,0,0,0,0
2500000,9,0,577,6,1.6894686135006567,1.6053534179041558,0,1.9690433809514385,7.193121692047023,40.17248970793862,1.1755715565160039
600000,3,0,140,0,0,1.41773876435628,2.097286183249063,0.16578941552715912,3.304073073416768,116.77602699777589,6.136836938802819
400000,3,1,70,1,0,0,0,0,0,0,0
950000,4,2,126,2,0,0,0,0,0,0,0
380000,3,1,113,1,0.8696567030646029,2.5364349730898983,0.2506227178775829,0.779518585317003,4.926769731584671,29.617710193336745,1.0654301908306563
500000,3,1,110,1,1.3324573554335553,2.891550250735741,1.2685747838814279,0.42662783746895444,7.784044106896033,32.717369471624934,3.180669071809884
580000,2,1,50,1,0,0,0,0.8414524177511574,1.7868459255983196,10.660575069811523,0
450000,3,1,120,1,0.8445578398962065,0.7513541063157001,0.6380814697836436,0.9641478843847401,0.5874556764935686,28.422184756480533,0
530000,4,2,124,3,0,0,0,0,0,0,0
700000,8,1,350,6,0,0,0,0,0,0,0
980000,4,4,153,3,2.461708742762591,1.2215176126707639,1.2169300830282177,4.3902816480502835,10.341416757975628,33.888018035354584,1.5158390602649394
745000,3,2,114,3,0.3810546137532732,0.7593375816826711,0.5883843767454896,1.4631050161198518,1.4777506943339969,15.60036803543766,0
450000,3,1,70,1,0.9193919325395519,2.7277221187205676,1.7557455211133517,0.19977050891125578,5.951394224198563,33.02743898273221,3.2931644591435028
390000,3,1,73,1,0,0,1.8707184109106914,0,0,20.182158742750634,0
1000000,5,2,389,3,1.1793444578590573,2.8018647052481134,0.7682378409561912,0.667189290903937,7.364359921627764,31.257387778887075,2.3494038018626457
3000000,6,0,720,4,0,0,0,0,0,0,0
185000,1,0,33,1,3.2080976550817386,1.0653029850717055,1.0865912696781683,4.9143503149137056,10.295848864434289,30.52443295680803,1.5980244642979406
298000,2,1,45,1,0.2598856310683601,0.453314123015699,0.31601890289845325,0.9480923012772444,1.1420059743155295,11.978847388550792,0
494000,3,1,65,1,2.4910670926578398,0.34340547692237816,0.8677931322814141,1.815864052123147,5.668941513732044,26.275229821114785,1.7061666105729925
330000,2,1,58,1,0.03349267923669231,1.0636354431067547,1.7148900136664276,2.34491198860127,4.246817624499397,41.563485481073855,0.1194506136035185
590000,3,1,97,2,0,0,0,0,0,0,0
1200000,4,2,200,1,0.18744014069206458,2.343323413305694,1.5824644444422282,0.2714488033663873,5.271951556058606,28.874040986025612,2.4835496238542247
350000,2,1,55,1,0.05787132332805311,0,0.8536847483443752,0.4216182910735343,0.81456737343063,22.152280426809526,0.021675444914059882
139950,2,0,50,1,0,0,0.059914366051687235,0,0,20.942032062227295,0.2673521852956692
894000,4,2,113,2,2.6776768168242264,0.828063968057041,1.5309823164773835,5.025045418849363,4.414875165720806,29.892297883291242,1.0355929013041532
560000,3,1,129,1,1.1585936995785775,0.5869917941275823,1.3633051469887194,1.8739924938572705,7.402636819663759,35.450981102218584,2.1343229762228355
190000,2,0,56,1,0,0,0.9524429758748313,0.11244015303126673,0.37890868687584667,22.65893806605653,0
890000,4,4,185,2,0.08364522560995533,0.7799774455273203,0.42423028677644437,1.8433342836411812,1.2823777713215339,12.331493467270475,0
1200000,0,0,450,10,0.04232375611432167,0.941432074601176,0,0.48201101695204707,1.19822068735715,10.476756358437662,0.15716110227296598
390000,2,1,75,1,0.5330516964451572,0.5121219340433585,0.7336131506149306,0.8006071791086262,0.5940034242858395,21.05959821120762,0
620000,3,2,102,2,0,0.18715629026009628,0.6094277338628428,0.6675433671267859,2.4458624267099727,26.352489001284987,0.29638522947375917
360500,3,1,64,1,1.4775558206140538,2.586785117633141,1.2580493597533697,0.29560112949573236,6.913224550714698,31.561334734070073,3.1828696906984977
450000,3,1,77,2,1.1438335796517625,1.0315090895635217,0,2.441216068617696,2.9155261634986687,29.06555780257458,0
850000,3,2,130,2,0,0,0,0,0,0,0
310000,2,1,69,1,0.05190075840804957,1.913485373280737,0.45554766177648387,0,3.397273511119945,23.71544903881254,0
550000,1,1,71,1,1.0557900131747984,2.6344637070963555,1.5967247313154855,0.15347169755476706,5.675116730864162,32.234748294234706,3.3067693820097253
490000,3,1,112,2,0.28842920975168773,1.1881517290326302,0,0,1.3596403252132785,12.65210848414015,0.31689102338144015
290000,3,1,65,1,0,0.14009907304452804,1.4944723705775331,0.42387102460606296,1.1940829951685028,23.334413236907285,0
240000,3,0,63,1,1.6760730883402757,0.3236683900369158,0.04679523718556209,0.7959103628941974,4.042467975415578,19.658290519495306,0.2641941468170895
903065,4,3,112,2,2.0787878120089163,0.28029553408593383,0.20189092106084627,0.842275710838116,5.26869572168665,22.660821993978622,0.6194926833184178
320000,1,0,38,1,0,0,0,0,0,0,0
550000,3,1,208,0,1.0652441913882087,0.46391110969217825,0.8175685076127011,1.2353371500169372,3.6937246666732397,12.24400416157646,0.8843433005947225
459900,2,1,70,1,0,0.65703213107018,1.4778382916116821,1.3594318144932764,3.3163176891472608,37.68837426784546,0.019944305261617615
750000,3,1,109,2,0,0.5411006672398789,0.22145354849064053,1.5308952274560146,0.9715183670524218,9.894210205122162,0
5800000,4,4,303,4,0.2975496957160209,0.7174332903671943,0.7047995100545905,1.2606171438330303,0.948353905342599,14.681377433220087,0
550000,3,1,110,2,0,0,0,0,0,0,0
380000,2,0,94,1,0,0,0,0,0,0,0
439000,2,1,61,1,0,0,0,0,0,0,0
330000,3,1,65,1,1.3409686274803747,0.781545138123487,0.7637716832662251,2.471460549756908,7.351214204451596,37.30357407098939,1.4449649437659526
630000,3,1,140,1,0,0.677003456119198,1.5551331264851835,1.4859313088739496,2.9079045789376843,39.41159665377474,0.14880432660626935
450000,3,1,125,2,0,0,0,0,0,0,0
1600000,4,2,231,3,0,0,0,0,0,0,0
694500,3,3,128,2,0,0,0,0,0,0,0
1100000,4,2,153,3,1.849422887094102,0.5792634983872281,1.1142687357476424,3.8076704109634205,3.51024609869841,28.838155339236998,0.7006486507868066
7100000,4,4,430,4,0.19524260387841208,2.405393285358816,1.6214685526681836,0.21242916429795844,4.956359779916716,28.625764396540035,2.537454329336373
550000,3,1,113,2,0.8736541123097303,0.14483799380554854,0.5794251664047604,1.7699069456713388,3.1018133372968597,22.530752053079603,0.8033951776060749
400000,3,1,120,1,1.8980093202604236,1.1690733271490166,0.040877843918638634,1.7043083227285676,7.755426240943832,36.27329037866888,1.5625225027726195
360000,3,1,74,1,1.6167029906603962,0.634441923615392,0.5064553865494094,1.0626675827082148,7.690475106657908,32.96357586658688,1.9698433929717898
240000,2,0,45,1,0,0.4311706407013236,0.3979160903576978,0,0,20.80777189246356,0.12147612944657908
162645,2,0,50,1,0.7898812137356663,0.9526844577762225,0,0,2.385075115660812,20.23775370560326,0.7002614157491601
320000,3,1,63,1,1.5698802348000642,0.5406213086163446,2.070060519855754,4.055634784494167,3.363964197327227,28.44305938509947,0.9610170741485309
280000,3,1,60,0,0,0,0,0,0,25.69021994338654,0.5539310250925711
270000,2,1,55,1,0,0,0,0,0,0,0
300000,1,1,33,1,0,0,0,0,0,0,0
670000,3,2,106,2,0,0,0,0,0,0,0
1400000,4,4,205,3,0.9545732471369573,0,0,0,0,24.306353217031543,0
430000,2,1,45,1,0,0,0,0,0,0,0
700000,4,2,179,2,0.40537106200937967,0.5567372414174727,0.8774483560389785,1.3392626650779027,6.405878104610227,33.97152329556414,1.0905124214758541
290000,2,1,45,0,0.33973510320258254,1.4692856678362607,0,0,1.4720404076869296,13.328120337372708,0.4179319107142827
850000,4,2,111,2,0,0,0,0,0,0,0
293334,0,0,30,1,0,0,0,0,0.031676544575857404,10.54375926660263,0.32822606016477673
400000,2,1,55,2,0.8778215584805982,2.690812821303499,0.4455933975469498,0.8520644253354428,5.798818471528976,31.3554200305788,1.4171460755622975
330000,4,1,124,1,0,0,0,0,0,0,0
420000,2,1,54,1,0.03153825834628299,0.6289552227274153,0.29581589549092985,1.7209892425146096,1.4430024031529611,9.867455192047665,0
580000,3,1,118,1,1.7787681878239192,0.47499048853879844,0.16014971066575867,4.008655508266485,2.467472108407697,28.00000904760982,0.11727369706889033
1200000,4,4,185,2,0,0,0,0,0,0,0
420000,3,0,70,1,0.15173110015813723,0,1.9893572249962403,1.4034580230148563,0.9084905570789542,27.299894604762578,0.24855987838522492
850000,3,1,106,2,0,0,0,0,0,0,0
180000,1,0,25,0,0.7660500236525147,0.7193170219202133,0,0,2.878472551182137,18.077875795775434,0.6599993112745126
730000,4,2,129,2,1.6514173166176103,2.1458090029989045,0.3248206921688891,0.33199752120847187,5.24917002928132,20.923753134274328,2.075601561751127
350000,2,0,47,1,0.6634114332057461,2.54588803570351,0.13463937195201436,0,1.1943204322563172,17.68304901755832,0.91880192846661
540000,3,1,125,1,1.2968334915498234,2.5947818680249015,0.533794996447203,0.5918339596429427,6.395932740852057,27.466684217281333,2.083562724232283
1100000,3,2,240,3,1.4462665781717212,0.6191583857826581,0.749053437854759,2.0237057337557824,7.536867037982273,40.428758064983484,1.3823026766093973
950000,4,2,317,2,0,0,0,0,0,0,0
720000,3,3,126,2,0,1.774662808039692,1.1540424650325318,0.11056437857633455,2.2009101974415604,102.91495089767184,8.305898169736688
1500000,4,3,177,3,1.2987696109244533,0.47064577019925286,3.89770908202287,4.956171559381906,3.784643724384708,31.858725774495934,1.513776017339916
500000,3,1,135,2,0.916886727443027,0.5020281411579172,1.5557478361143076,2.036083950513569,7.138957103996325,36.15719796554726,1.8392213430463564
550000,3,1,100,2,0.4322264260798679,0.8419297231781938,0.7116698039602009,1.506544241426372,1.4566435922175054,17.482551694443767,0
450000,3,1,110,1,0.41824076398189947,0.5631122688061815,0.9000102857599552,1.365429583992613,6.50422127945874,34.179426449557,1.1228588801743973
770000,3,1,108,2,0.021608557986885216,0.37050991006535294,1.1790710688045634,0.9632179257926554,1.8099600113493668,35.56046752828361,0.0846096700595591
420000,3,1,72,1,0,0,0,0,0.06880838789127461,12.477187019848218,0.3847341212427849
399000,3,1,67,0,0,0,0,0,0,0,0
480000,3,1,119,2,0,0,0,0,0,0,0
400000,3,1,76,0,0.8938537202575475,1.652552952315785,0,0,1.0872863844120073,24.745303286676755,1.3717353710568487
950000,4,1,187,2,0.1766021321819501,1.8786656844154659,0.5647972922535547,0.6426682439971061,4.378183065429911,28.9339756675215,1.001573759199955
280000,3,0,89,1,0.6060418666887165,1.0177745404193075,0.3759397079617843,0.9327456839861443,1.2509300598432982,30.06148026580402,0
1600000,4,2,300,3,2.198153718796418,1.174454630639274,0.007040707098439156,1.9209294774831807,7.672541712315164,35.66306158190226,1.514149566471084
550000,3,1,92,2,2.036720337819323,1.1576295035993496,0.7877344250655622,3.42712606527635,7.945280533369242,28.829769419417037,1.2281401761226922
385000,3,1,79,1,0,0,0,0,0,0,0
800000,3,1,106,2,0,0,0,0,0,0,0
1500000,4,1,202,2,0.6044881223789178,0.6566751176702004,0.5579909086004535,0.8455409556423363,0.41530360796858656,25.25836522666583,0
750000,1,1,92,2,0.3986368319474509,0.7399603091797656,0.03547908898112451,0.24585338429965817,0.1541867418604985,24.20925170802339,0
350000,3,1,62,1,1.1421387586731657,0.9168818783215258,0,2.235674305261815,2.0215422596766337,29.015274773994985,0
1300000,4,4,173,0,0.15219918679856653,0.5802234934087214,0.3286179481163267,1.3719733742328697,1.347981385556578,10.068240805330895,0
450000,3,0,105,1,1.2752515716775439,0.7468632704086824,1.2601308088651721,0.8955429317162287,3.9361180169764958,27.576347934955365,0.455938917640865
950000,3,1,200,2,0,0,0,0,0,0,0
650000,3,1,188,2,1.56582274291385,1.437260098053935,0,1.8114097879506688,7.631654249977634,39.077006025334555,1.4478142472383688
410000,3,1,72,1,0.6127693376049959,1.3784279093911258,0.9092191771141492,3.1178300871554447,4.57582902047637,37.54167528545343,0
399000,2,1,56,1,0.5789201057998689,0.5784712253459116,0.617620857704294,1.1010440428792911,1.3201797777526147,20.175821285587816,0
310000,3,1,85,1,0,0,0,0,0,0,0
699000,3,1,108,2,0,0,0,0,0,0,0
300000,3,1,98,1,0,0,0,0,0,0,0
435000,3,1,89,2,0,0,0,0,0,0,0
385200,3,1,60,1,0.20623068964749097,2.0859740860119684,0,0.274234872544394,0.395011180016783,54.933693310664445,3.9741057727673144
350000,2,1,78,1,0,0,0,0,0,0,0
780000,4,1,210,2,0,0.02894168781012547,0.16429056086012295,0.47604512435696916,1.9608803502021965,20.914008100037318,0.4735031326102533
580000,3,1,93,2,1.1439856373775286,1.0078045206020563,0.08518144612713854,2.851922975246132,4.063725522653543,29.118022024947617,0.12200999209393569
370000,1,1,68,1,2.755217203024324,0.8344595101019887,2.881723718355536,5.467781762019538,5.068770205087444,31.694356069898188,1.9482091480874164
1315000,4,2,144,2,0.4214267862474983,3.0725598186809524,0.4634821848045351,0,0.6441038448373048,16.182535082856663,1.4420609868091836
980000,4,2,150,3,0,0,0,0,0,0,0
360000,2,1,52,2,0,0,0,0,0,0,0
780000,4,3,128,2,0,0,0,0,0,0,0
670000,3,1,125,2,0,0,0,0.3219507517659647,0,23.29615929254956,0.26002712560368857
700000,4,1,114,1,0,0.47778829269658424,0.12261885120292913,1.7863054661322897,1.3197092894721287,8.915979371647913,0
800000,0,0,705,5,0,2.071406012397226,2.777790394154497,0.3563832079542626,6.448658975047648,135.32241149773043,8.857330473353162
515000,3,1,86,2,1.845565180854012,0.6892150814633701,0.9345957339447023,2.387287153249963,8.58004776371127,41.06633458323751,1.4720097533335457
4500000,4,4,401,4,0,0,0,0,0,0,0
950000,4,4,161,4,0,0,0,0,2.481340952023798,14.718017824366518,0
3200000,4,4,260,3,0,0,0,0,0,0,0
1100000,3,3,180,2,0.309342384640598,1.6576786666913548,0.007162204103499334,0,0.7968550707634304,78.30666279687068,2.739675023516903
1200000,3,3,200,4,0,0,0,0,0,0,0
495000,3,1,104,1,1.490302183847271,0.5166624020988936,0.14908351135882958,3.727914171955542,2.8782996053422485,27.42119133363131,0.20967684737532227
595000,3,2,120,2,0.840061695014461,0.48852256455918325,0.5111068417441281,2.6917143155474936,4.539850606203418,26.384578628084267,0.6260747295864901
535000,3,1,77,2,0,0,0,0,0,0,0
2800000,4,4,237,3,0,0,0,0,2.529887563272263,18.95538816815637,1.5518944965131651
450000,3,1,72,1,0,0,0,0,0,12.269857536776398,0.31454250718991694
495000,3,1,86,2,1.845565180854012,0.6892150814633701,0.9345957339447023,2.387287153249963,8.58004776371127,41.06633458323751,1.4720097533335457
411630,0,0,42,1,0,0,0,0,0.031676544575857404,10.54375926660263,0.32822606016477673
700000,4,1,140,2,0,0,0,0,0,0,0
450000,3,1,90,0,0.5756725744539144,0.5210951681521212,0.49361829987530903,0.7823457515386015,1.084910248692434,20.413120450789506,0
260000,2,1,60,2,0.870264045172891,1.5819679380561023,0,0,1.1595151872440002,24.509728117871983,1.4790562611009992
1400000,4,4,204,3,0.4541711781717951,0,0,0,0,20.833752934422353,0
2200000,4,3,360,3,0,0,0,0,0,0,0
1050000,4,2,150,2,3.05170416399099,0.4241179926696561,0.719384879507838,4.327905861920773,3.5671270956931886,23.57837662615247,0.49754482306015946
328000,3,1,74,1,0,0,0,0,0.5538265577498092,15.091191307344273,0.7664132494150566
1072000,4,2,124,2,0.6065684532015013,0.5300107672158189,0.3846595983721684,0.4656643973110447,0.7590822264079576,22.800825724846938,0
290000,3,1,65,1,0,0.14009907304452804,1.4944723705775331,0.42387102460606296,1.1940829951685028,23.334413236907285,0
2500000,5,5,266,4,0,0,0,0.07027277299698415,1.4141379360285697,13.908012077545898,0.8507987175350755
390000,3,1,115,1,0.5555683824821639,0.03840911975469157,2.2637035519110666,2.2792028078932285,4.991874509591863,32.45282879821008,1.179178810961924
550000,4,2,91,2,2.176932718332508,1.2129443893399232,1.047692262871496,3.973275871675477,9.35141869620605,32.04165442377814,1.409246290540975
1299000,4,2,280,4,0,0,0,0,0,0,0
450000,2,1,80,2,0.8127812261032029,0.5563530824465177,0.730446804522573,0.9674088398791999,1.046545853568053,25.80400325977218,0
850000,0,0,244,0,1.081663509577468,0.23132741714946495,0,0.6065939338271081,1.026580622636651,34.42126036964752,2.2920887059120503
2100000,6,4,550,0,0,0.027709802975752495,0.1764647650380042,0.48529400227449343,1.8815228571287235,21.244792930262005,0.4720821079554704
420000,2,1,57,1,0,0,0,0,2.811471009645854,14.17878503258386,0
249000,2,1,60,1,1.4512232968317913,1.3993180069198523,1.3561174522517758,0.8595949734750559,1.1725312292024808,27.831324652131183,1.124210027845064
1300000,4,1,360,2,0,0,0,0,0,0,0
590000,3,1,120,2,0.7701690534833321,2.796696610514067,0.6848923103884155,0.9011689312304586,6.635372252659045,33.17446025777859,1.7229450516334754
412000,2,1,46,1,0,0,0,0,0,0,0
650000,3,1,85,2,2.5638016569509294,0.8154877142815917,2.854718640903738,5.494994851512319,4.689362515974714,31.724189455052837,1.7384777053145681
225000,0,0,27,1,0,0,0,0,0,0,0
949000,3,1,95,2,0,0,0,0,0,0,0
580000,3,1,84,2,0.05486839259445481,1.1248885298289828,1.5772755809649825,2.6805811874779697,4.090101045496525,41.90623435364231,0.16344849170213444
550000,2,1,100,0,0,0,0,0,0,0,0
300000,3,1,80,1,1.7475685418087081,0.35869496314267346,0.03736686564771856,0.8381600268795565,4.370636532210704,19.980869613584332,0.2988119157283255
330000,2,0,83,1,0.0020106214001859826,0.704910544082456,0.3686648094987385,1.7697818925095194,1.142991028869913,11.741107702299992,0
520000,3,1,95,2,0.7505631482261815,0.5573859200035891,0.8415957324201427,1.1266522488313029,1.0036658445823181,25.57754344834323,0
1050000,4,2,139,2,0.26744560667129497,0.49271510436617505,0.9425495058169397,0.9630406878197195,5.512103641027416,26.55081030986604,0.7433045597881617
616000,3,1,92,2,0.7392140095613908,0.8834190556565616,0,0,2.7506548921344125,17.546501260707966,0.6518413486433425
440000,1,1,46,1,0.3803841438283747,2.5497549668383046,1.750595369841252,0.19341997435618122,5.157401045591609,30.482856091886834,2.772561987312402
590000,4,2,236,5,0,0,0,0,0,22.592529732760916,0.6216145377107182
430000,3,1,113,0,0,0.5524229932019491,0.22792296303545584,1.5768983146319289,1.0039010063208087,10.0660322497128,0
3000000,5,5,312,4,1.8741436382908445,0.1166979673459981,0.5228160743128925,4.098389859471984,2.7573870524409365,24.777227375544374,0.42381535485504584
1800000,5,3,520,5,0,0.33076774205662934,0,1.3541288200131323,1.1528062019461784,9.607349311163588,0
260000,2,0,45,1,0.3435685406289092,0.00028036886780853366,0.4029434483873938,0.8638481242305933,0.9809378881079156,10.614552599780357,0.1640612565313012
498000,0,0,60,2,0.589625112371892,0.010228896344157646,1.1549837250078898,3.338955529731138,0.5357434018798045,26.530046722102714,0.2921267078219636
256000,1,0,32,1,1.0739293362274098,0.27254765113788787,0,0.6785549516338815,1.0018212777014945,34.37537129188505,2.440568542232616
390000,3,0,61,1,0,0,0,0,0,0,0
290000,3,1,62,1,1.1458483623952178,0.8095157215108376,0,2.306625970146946,1.7964751202445115,28.735494020667268,0
2350000,4,2,188,2,0.7676001212002117,0.36788453840655577,0,0,2.989019587656087,19.754911589569147,0.6254272070654141
645000,4,2,110,2,0,0,0,0.3219507517659647,0,23.29615929254956,0.26002712560368857
675000,4,2,136,2,0.49260138610538473,2.8192734135966333,0,0,0.8965760109159115,14.314557268503686,0.8498529098629691
1150000,4,4,170,0,0.07106987689765572,0.1014616273557965,0.14079727006110454,0,0.13143492688070307,16.385780553813337,0
1300000,4,4,270,3,0,0,0,0,0,0,0
890000,4,2,130,2,1.849422887094102,0.5792634983872281,1.1142687357476424,3.8076704109634205,3.51024609869841,28.838155339236998,0.7006486507868066
1100000,3,2,127,2,0,0,0,0.02893746909136985,2.6313282115250147,13.060403110739395,0
810000,3,3,130,2,0,0,0,0,0,0,0
940000,7,2,258,2,0.7476663894648179,1.077605597710744,0.3414286538140994,0.841761536698876,0.6726548624711692,30.465949480460324,0
280000,2,0,55,1,1.0634205160045649,0.8779873666498821,0.22104234851008403,3.07337072851302,4.506247519029294,28.939750644986553,0.27255831209286907
1050000,4,2,165,2,0.16612517227153045,0,0,0,0.7307772041663516,6.615915797219306,0
565000,4,2,150,2,0,0,0,0,0,0,0
390000,2,1,60,1,2.755217203024324,0.8344595101019887,2.881723718355536,5.467781762019538,5.068770205087444,31.694356069898188,1.9482091480874164
571000,2,1,72,1,0.04647787937685041,0.35588290536236433,0.14286406543378133,0.870141138124555,0.9799864351955032,6.71815080537793,0
634999,4,2,110,2,2.751472322864222,0.962258520606396,0.47627025093827,3.1738709484449146,7.546086792873609,25.447198570674136,1.066580832616423
630000,3,1,106,2,0,0.34386031117156995,0.11039022583709664,0.8912436631317009,0.9545767574159296,5.742362201083592,0
199000,2,1,45,1,0,0,0,0,0,0,0
300000,2,0,78,1,0.927681292907668,0.7131325919254772,0.6534754238462517,0.9371900938456118,0.7247072444504375,28.273274717819856,0
1400000,4,4,203,3,2.540039288690204,1.2144741486905202,0.6086053850772652,3.552755823171119,8.177368716859323,26.60071726504688,1.2365218094073787
750000,3,1,140,1,0.01626013874965611,1.823278112745688,0.7656448372774256,0.5417324616151623,4.602541250112328,27.143305248925962,1.271183020745407
458000,3,1,68,1,0,0,0,0,0,0,0
1490000,3,3,265,2,0.18755983029597315,2.190625284028715,1.1128268755958075,0.5284589115180998,5.847067053921376,29.826684773170015,1.9189201623552898
1250000,4,2,237,3,3.0059141539835674,1.004916259992565,0.3303522320200848,3.295322257078037,7.836977901223597,28.937706990162525,1.2732710144530708
250000,2,1,73,1,0.6548773210895206,0,0,0,3.0544938862306306,16.067943828427712,0.9435220468465763
400000,3,1,112,1,1.0138495667548246,1.1609548109144092,0.03740112568595612,1.6183512162993101,7.720454534954638,37.62496262578463,1.316856899815632
1350000,4,4,204,3,0.4541711781717951,0,0,0,0,20.833752934422353,0
260000,2,1,75,1,0.7333790214846327,1.1237332330930119,0,0,2.589841778231406,17.97058564769886,0.6610338405248176
1300000,4,2,250,2,0.15946718379004574,0.7297083259397835,0.5651235144893086,1.3604580998010098,0.9219476434558547,12.541269634834252,0
1380000,4,2,183,3,0,0,0,0,0,0,0
945000,4,2,210,3,2.4683233207165904,0.6738525062557278,3.470039498984196,5.233194790680642,5.532327226013645,33.02185349688068,2.3340938701226537
350000,2,0,68,1,1.5156040210274266,0.13752708656342372,0.5519717574850733,3.609447599298027,3.071779409041194,24.85266046928563,0.5478058417140736
800000,3,1,107,2,1.1013645003845767,2.7785876111420937,0.65004065009168,0.7082272755592556,6.904713740163122,30.923548482324698,2.0844612796685857
270000,3,0,126,1,0.5971052695200174,0.8949232211426218,0,0.1265806697542837,0.8361617344649074,52.069518306440244,2.2476276765177174
430000,2,1,62,1,1.2345100990205469,2.2886118247457974,1.289107633845525,0.03780371854456723,4.773929561376531,30.01864700023948,2.9724003725085817
540000,3,1,93,2,0,0,0,0,0,0,0
2490000,4,4,250,4,0.3746410471945111,2.833804033005265,1.2050269533350328,0,2.4877975121174623,23.974982247835186,2.257099272870421
1055000,4,2,140,0,0.9430214515932074,0,0,0,0,24.062447486536318,0
1100000,4,4,207,3,4.657728537763033,0.8785543967201771,1.3723498387068254,3.0249907536402167,8.809532779652624,39.60992730936694,0.7483238482636705
550000,3,2,110,2,0.408566836059844,1.5465394001720245,0,0,1.6934440995503188,13.996742086083538,0.4888639924099159
318000,2,1,47,1,0,0,0,0,0,0,0
1690000,4,4,374,4,0,0,0,0,0,0,0
320000,1,0,36,1,0,0,0,0,2.8209313628479284,14.679406556726718,1.0688647636077095
310000,2,1,55,1,0.9296298726611607,0.37931777410530515,2.597279773297379,3.6666332091251377,2.707322589709098,28.813250836628946,0.9887322443698476
6500000,0,0,2900,0,0,0.4580103878945346,1.541601593429157,0,0.2582504425126807,53.26335858457613,2.3329191479867344
1100000,4,3,190,2,0.4779623611836493,0.6804239853040106,0.6296429918983959,1.2671703188628896,6.739447834215968,34.55099415337574,1.0798101391981363
1700000,4,4,187,3,0,0,0,0,0,0,0
800000,4,2,132,2,0,0,0,0,0,0,0
580000,3,1,99,1,0.44328783545584727,2.8257336462178344,1.2331883682786957,0,2.673761358167865,24.88497115117738,2.3419165017927783
440000,2,1,56,2,0,0,0,0,0,0,0
900000,4,2,263,3,0.4002113931163933,0.05473435922381884,0.5479808860360464,0.11948855320598853,2.6810647125639386,18.65146623900598,0.42970676709884936
700000,3,2,163,2,0.4360157111035544,3.111180929195111,0.13940355663938886,0,0.6328457497586056,13.929997079391113,1.1015663877343242
900000,4,1,150,1,0,0,0,0,0,0,0
170000,3,0,16,1,0.29009832330030727,0.1477186212488474,0,0.11325146460601024,0.5768745125426851,22.56905848987544,0.4724070898961968
1100000,5,5,170,0,0,0,0,0,0,0,0
280000,2,1,55,1,0,0,0,0,0,0,0
650000,3,1,106,2,0.07601318312656963,0.8125443600501943,1.3777130507836661,1.1696318582604452,5.8875538977166295,34.805584445670235,0.2595998658288522
240000,2,1,51,1,0.1736075117226827,0.7220120166346571,0.12319901887868787,0.03342097724197038,0.6655052375169103,22.081361411268738,0.4203652839385841
330000,3,1,65,2,0.7358932337031681,0.2705810247320243,0,0,2.833623792126719,20.43404612693072,0.5650539433646908
690000,3,1,160,1,0,0,0,0,0,0,0
580000,3,1,120,1,0.5305001177554416,3.01311338529655,0.4571213694143894,0,0.819599341676584,17.959344533124277,1.424959232090498
2000000,4,4,155,3,0,0,0,0,2.928291240023989,14.1634599212585,1.3050565410577257
220000,0,0,33,1,4.022893207218942,0.6960912519424737,2.581786500826585,2.784747580399228,3.285046981456241,38.84799791041932,0.6290190561341794
580000,3,1,86,2,0,0,0,0.3219507517659647,0,23.29615929254956,0.26002712560368857
810000,4,1,186,2,3.106948521216829,0.4570912159067343,0.8385268317363745,3.8270409168540156,4.153917006219135,23.116940452572706,0.7605252467134909
259000,2,1,55,0,1.3168988906701293,0.9579891779586653,0,0,0.7131268184965724,26.538465386868523,0.6230988226955738
295000,2,1,60,1,1.7145353369710152,0.42617595859282303,0.053026417056766834,0.6732407251752529,2.4617298965973493,18.352232458966494,0.19477942496808406
399000,0,0,179,4,2.5673048316184555,1.1977772846387735,1.2728502653902383,3.881187644603787,10.781436921247407,38.74413690970172,1.687401741040596
690000,4,2,158,2,3.2631769573898346,0.9310839770576103,1.2086613209399368,2.6213310122645854,3.816965766450134,44.59863243742868,1.2095764825175614
1800000,5,5,394,3,0,0,0,0,0,0,0
260000,3,1,137,2,0.13978161398602357,0,1.170421262539631,0.6326796157385809,1.1302336185107416,22.755747754027166,0.08142415345721839
450000,3,1,128,1,0,0,0,0,0,0,0
580000,3,1,93,2,0,0,0,0,0,0,0
620000,3,1,124,1,3.5612971867394227,0.6347961675938156,1.168156888659992,4.029485227908717,5.04266417187255,25.60352163742248,1.3593239211851518
774800,3,1,107,2,0,0,0,0,0,0,0
1650000,4,2,150,2,0.06901025574946812,1.7713131965772861,0,0,0.5533370166906295,9.856392535883568,0.33795060054172926
380000,3,1,99,1,0.5105560165071543,1.4272811407482933,0,0.2394791377611814,1.288587051974268,19.031816233164932,0.384590941278395
1700000,4,2,260,2,0,0.3358038990586863,0.014847020868702997,1.2357732195958486,0.9787305366207418,8.879201540154511,0
280000,2,0,82,1,0.6060418666887165,1.0177745404193075,0.3759397079617843,0.9327456839861443,1.2509300598432982,30.06148026580402,0
